"st","lat","long","y","x","year","month","day","weekno","weekday","hr","min","pixel"
1,12.9656,77.6032,541,661,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,541,662,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,541,663,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,541,664,2016,2,14,2,6,1,0,3
1,12.9656,77.6034,541,672,2016,2,14,2,6,1,0,1
1,12.9656,77.6034,541,673,2016,2,14,2,6,1,0,1
1,12.9656,77.6036,541,682,2016,2,14,2,6,1,0,2
1,12.9656,77.5974,542,392,2016,2,14,2,6,1,0,2
1,12.9656,77.5974,542,394,2016,2,14,2,6,1,0,3
1,12.9656,77.5975,542,395,2016,2,14,2,6,1,0,3
1,12.9656,77.5975,542,396,2016,2,14,2,6,1,0,3
1,12.9656,77.5975,542,397,2016,2,14,2,6,1,0,3
1,12.9656,77.5975,542,398,2016,2,14,2,6,1,0,3
1,12.9656,77.5977,542,405,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,542,407,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,542,408,2016,2,14,2,6,1,0,2
1,12.9656,77.5978,542,410,2016,2,14,2,6,1,0,2
1,12.9656,77.5978,542,411,2016,2,14,2,6,1,0,2
1,12.9656,77.603,542,653,2016,2,14,2,6,1,0,2
1,12.9656,77.6031,542,659,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,542,660,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,542,661,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,542,662,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,542,663,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,542,664,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,542,665,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,542,666,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,542,667,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,542,668,2016,2,14,2,6,1,0,3
1,12.9656,77.6035,542,674,2016,2,14,2,6,1,0,2
1,12.9656,77.5974,543,393,2016,2,14,2,6,1,0,3
1,12.9656,77.5974,543,394,2016,2,14,2,6,1,0,3
1,12.9656,77.5975,543,395,2016,2,14,2,6,1,0,3
1,12.9656,77.5975,543,396,2016,2,14,2,6,1,0,3
1,12.9656,77.5976,543,399,2016,2,14,2,6,1,0,1
1,12.9656,77.5977,543,404,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,543,406,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,543,407,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,543,408,2016,2,14,2,6,1,0,2
1,12.9656,77.5978,543,409,2016,2,14,2,6,1,0,2
1,12.9656,77.5978,543,410,2016,2,14,2,6,1,0,2
1,12.9656,77.6031,543,656,2016,2,14,2,6,1,0,1
1,12.9656,77.6031,543,658,2016,2,14,2,6,1,0,2
1,12.9656,77.6032,543,663,2016,2,14,2,6,1,0,3
1,12.9656,77.6032,543,664,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,543,665,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,543,666,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,543,667,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,543,668,2016,2,14,2,6,1,0,3
1,12.9656,77.6033,543,669,2016,2,14,2,6,1,0,3
1,12.9656,77.6034,543,670,2016,2,14,2,6,1,0,3
1,12.9656,77.6034,543,671,2016,2,14,2,6,1,0,3
1,12.9656,77.5974,544,391,2016,2,14,2,6,1,0,3
1,12.9656,77.5974,544,392,2016,2,14,2,6,1,0,3
1,12.9656,77.5974,544,393,2016,2,14,2,6,1,0,3
1,12.9656,77.5974,544,394,2016,2,14,2,6,1,0,3
1,12.9656,77.5975,544,397,2016,2,14,2,6,1,0,2
1,12.9656,77.5975,544,398,2016,2,14,2,6,1,0,1
1,12.9656,77.5977,544,404,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,544,405,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,544,406,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,544,407,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,544,408,2016,2,14,2,6,1,0,2
1,12.9656,77.6032,544,660,2016,2,14,2,6,1,0,1
1,12.9656,77.6032,544,662,2016,2,14,2,6,1,0,2
1,12.9656,77.5973,545,387,2016,2,14,2,6,1,0,1
1,12.9656,77.5974,545,390,2016,2,14,2,6,1,0,3
1,12.9656,77.5974,545,391,2016,2,14,2,6,1,0,3
1,12.9656,77.5974,545,393,2016,2,14,2,6,1,0,3
1,12.9656,77.5976,545,401,2016,2,14,2,6,1,0,2
1,12.9656,77.5976,545,403,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,545,404,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,545,405,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,545,406,2016,2,14,2,6,1,0,2
1,12.9656,77.5977,545,407,2016,2,14,2,6,1,0,2
1,12.9656,77.6018,545,598,2016,2,14,2,6,1,0,1
1,12.9655,77.5973,546,389,2016,2,14,2,6,1,0,3
1,12.9655,77.5974,546,390,2016,2,14,2,6,1,0,3
1,12.9655,77.5974,546,391,2016,2,14,2,6,1,0,3
1,12.9655,77.5974,546,392,2016,2,14,2,6,1,0,3
1,12.9655,77.5976,546,400,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,546,402,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,546,403,2016,2,14,2,6,1,0,2
1,12.9655,77.5977,546,404,2016,2,14,2,6,1,0,2
1,12.9655,77.5977,546,405,2016,2,14,2,6,1,0,2
1,12.9655,77.5977,546,406,2016,2,14,2,6,1,0,2
1,12.9655,77.6018,546,596,2016,2,14,2,6,1,0,2
1,12.9655,77.6018,546,598,2016,2,14,2,6,1,0,1
1,12.9655,77.5973,547,385,2016,2,14,2,6,1,0,2
1,12.9655,77.5973,547,387,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,547,388,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,547,389,2016,2,14,2,6,1,0,3
1,12.9655,77.5974,547,390,2016,2,14,2,6,1,0,3
1,12.9655,77.5974,547,391,2016,2,14,2,6,1,0,3
1,12.9655,77.5976,547,400,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,547,401,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,547,402,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,547,403,2016,2,14,2,6,1,0,2
1,12.9655,77.5977,547,404,2016,2,14,2,6,1,0,2
1,12.9655,77.5977,547,405,2016,2,14,2,6,1,0,2
1,12.9655,77.6018,547,598,2016,2,14,2,6,1,0,1
1,12.9655,77.5973,548,386,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,548,387,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,548,388,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,548,389,2016,2,14,2,6,1,0,3
1,12.9655,77.5976,548,399,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,548,400,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,548,401,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,548,402,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,548,403,2016,2,14,2,6,1,0,2
1,12.9655,77.6018,548,598,2016,2,14,2,6,1,0,1
1,12.9655,77.5973,549,385,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,549,386,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,549,387,2016,2,14,2,6,1,0,3
1,12.9655,77.5975,549,396,2016,2,14,2,6,1,0,2
1,12.9655,77.5975,549,398,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,549,399,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,549,400,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,549,401,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,549,402,2016,2,14,2,6,1,0,2
1,12.9655,77.6018,549,598,2016,2,14,2,6,1,0,1
1,12.9655,77.6019,549,600,2016,2,14,2,6,1,0,1
1,12.9655,77.5972,550,381,2016,2,14,2,6,1,0,2
1,12.9655,77.5972,550,383,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,550,386,2016,2,14,2,6,1,0,3
1,12.9655,77.5973,550,387,2016,2,14,2,6,1,0,3
1,12.9655,77.5975,550,396,2016,2,14,2,6,1,0,2
1,12.9655,77.5975,550,397,2016,2,14,2,6,1,0,2
1,12.9655,77.5975,550,398,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,550,399,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,550,400,2016,2,14,2,6,1,0,2
1,12.9655,77.5976,550,401,2016,2,14,2,6,1,0,2
1,12.9655,77.6018,550,598,2016,2,14,2,6,1,0,1
1,12.9654,77.5972,551,382,2016,2,14,2,6,1,0,3
1,12.9654,77.5972,551,383,2016,2,14,2,6,1,0,3
1,12.9654,77.5972,551,384,2016,2,14,2,6,1,0,3
1,12.9654,77.5974,551,393,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,551,395,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,551,396,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,551,397,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,551,398,2016,2,14,2,6,1,0,2
1,12.9654,77.5976,551,399,2016,2,14,2,6,1,0,2
1,12.9654,77.5976,551,401,2016,2,14,2,6,1,0,2
1,12.9654,77.6018,551,598,2016,2,14,2,6,1,0,1
1,12.9654,77.5972,552,381,2016,2,14,2,6,1,0,3
1,12.9654,77.5972,552,382,2016,2,14,2,6,1,0,3
1,12.9654,77.5972,552,383,2016,2,14,2,6,1,0,3
1,12.9654,77.5974,552,392,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,552,393,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,552,394,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,552,395,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,552,396,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,552,397,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,552,398,2016,2,14,2,6,1,0,2
1,12.9654,77.6018,552,598,2016,2,14,2,6,1,0,1
1,12.9654,77.5971,553,379,2016,2,14,2,6,1,0,3
1,12.9654,77.5971,553,380,2016,2,14,2,6,1,0,3
1,12.9654,77.5972,553,381,2016,2,14,2,6,1,0,3
1,12.9654,77.5972,553,382,2016,2,14,2,6,1,0,3
1,12.9654,77.5974,553,392,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,553,393,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,553,394,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,553,395,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,553,396,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,553,397,2016,2,14,2,6,1,0,2
1,12.9654,77.601,553,558,2016,2,14,2,6,1,0,3
1,12.9654,77.601,553,559,2016,2,14,2,6,1,0,3
1,12.9654,77.6018,553,598,2016,2,14,2,6,1,0,1
1,12.9654,77.5971,554,378,2016,2,14,2,6,1,0,3
1,12.9654,77.5971,554,379,2016,2,14,2,6,1,0,3
1,12.9654,77.5972,554,381,2016,2,14,2,6,1,0,3
1,12.9654,77.5973,554,386,2016,2,14,2,6,1,0,1
1,12.9654,77.5974,554,391,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,554,393,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,554,394,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,554,395,2016,2,14,2,6,1,0,2
1,12.9654,77.6008,554,552,2016,2,14,2,6,1,0,2
1,12.9654,77.6009,554,553,2016,2,14,2,6,1,0,2
1,12.9654,77.6009,554,555,2016,2,14,2,6,1,0,2
1,12.9654,77.601,554,560,2016,2,14,2,6,1,0,1
1,12.9654,77.601,554,561,2016,2,14,2,6,1,0,1
1,12.9654,77.601,554,562,2016,2,14,2,6,1,0,1
1,12.9654,77.6017,554,594,2016,2,14,2,6,1,0,1
1,12.9654,77.6018,554,598,2016,2,14,2,6,1,0,1
1,12.9654,77.5971,555,377,2016,2,14,2,6,1,0,3
1,12.9654,77.5971,555,378,2016,2,14,2,6,1,0,3
1,12.9654,77.5971,555,379,2016,2,14,2,6,1,0,3
1,12.9654,77.5973,555,388,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,555,390,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,555,391,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,555,392,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,555,393,2016,2,14,2,6,1,0,2
1,12.9654,77.5974,555,394,2016,2,14,2,6,1,0,2
1,12.9654,77.5975,555,396,2016,2,14,2,6,1,0,2
1,12.9654,77.6008,555,551,2016,2,14,2,6,1,0,2
1,12.9654,77.6008,555,552,2016,2,14,2,6,1,0,2
1,12.9654,77.6009,555,553,2016,2,14,2,6,1,0,2
1,12.9654,77.6009,555,555,2016,2,14,2,6,1,0,1
1,12.9654,77.6009,555,556,2016,2,14,2,6,1,0,1
1,12.9654,77.6009,555,557,2016,2,14,2,6,1,0,1
1,12.9654,77.601,555,558,2016,2,14,2,6,1,0,2
1,12.9654,77.601,555,562,2016,2,14,2,6,1,0,1
1,12.9654,77.6011,555,563,2016,2,14,2,6,1,0,1
1,12.9654,77.6011,555,564,2016,2,14,2,6,1,0,1
1,12.9654,77.6011,555,565,2016,2,14,2,6,1,0,1
1,12.9654,77.6012,555,570,2016,2,14,2,6,1,0,1
1,12.9653,77.597,556,375,2016,2,14,2,6,1,0,3
1,12.9653,77.5971,556,376,2016,2,14,2,6,1,0,3
1,12.9653,77.5971,556,377,2016,2,14,2,6,1,0,3
1,12.9653,77.5971,556,378,2016,2,14,2,6,1,0,3
1,12.9653,77.5973,556,387,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,556,388,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,556,389,2016,2,14,2,6,1,0,2
1,12.9653,77.5974,556,390,2016,2,14,2,6,1,0,2
1,12.9653,77.5974,556,391,2016,2,14,2,6,1,0,2
1,12.9653,77.5974,556,392,2016,2,14,2,6,1,0,2
1,12.9653,77.6008,556,551,2016,2,14,2,6,1,0,2
1,12.9653,77.6008,556,552,2016,2,14,2,6,1,0,2
1,12.9653,77.6009,556,553,2016,2,14,2,6,1,0,2
1,12.9653,77.601,556,560,2016,2,14,2,6,1,0,1
1,12.9653,77.601,556,561,2016,2,14,2,6,1,0,2
1,12.9653,77.6011,556,565,2016,2,14,2,6,1,0,1
1,12.9653,77.6011,556,566,2016,2,14,2,6,1,0,1
1,12.9653,77.6012,556,567,2016,2,14,2,6,1,0,1
1,12.9653,77.6012,556,568,2016,2,14,2,6,1,0,1
1,12.9653,77.6013,556,573,2016,2,14,2,6,1,0,1
1,12.9653,77.597,557,374,2016,2,14,2,6,1,0,3
1,12.9653,77.597,557,375,2016,2,14,2,6,1,0,3
1,12.9653,77.5971,557,376,2016,2,14,2,6,1,0,3
1,12.9653,77.5971,557,377,2016,2,14,2,6,1,0,3
1,12.9653,77.5973,557,385,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,557,387,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,557,388,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,557,389,2016,2,14,2,6,1,0,2
1,12.9653,77.5974,557,390,2016,2,14,2,6,1,0,2
1,12.9653,77.5974,557,391,2016,2,14,2,6,1,0,2
1,12.9653,77.6008,557,551,2016,2,14,2,6,1,0,2
1,12.9653,77.6008,557,552,2016,2,14,2,6,1,0,2
1,12.9653,77.6009,557,553,2016,2,14,2,6,1,0,2
1,12.9653,77.6012,557,568,2016,2,14,2,6,1,0,1
1,12.9653,77.6012,557,569,2016,2,14,2,6,1,0,1
1,12.9653,77.6012,557,570,2016,2,14,2,6,1,0,1
1,12.9653,77.6013,557,574,2016,2,14,2,6,1,0,2
1,12.9653,77.6013,557,576,2016,2,14,2,6,1,0,1
1,12.9653,77.5969,558,370,2016,2,14,2,6,1,0,2
1,12.9653,77.597,558,373,2016,2,14,2,6,1,0,3
1,12.9653,77.597,558,374,2016,2,14,2,6,1,0,3
1,12.9653,77.597,558,375,2016,2,14,2,6,1,0,3
1,12.9653,77.5972,558,384,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,558,386,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,558,387,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,558,388,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,558,389,2016,2,14,2,6,1,0,2
1,12.9653,77.5974,558,390,2016,2,14,2,6,1,0,2
1,12.9653,77.5974,558,392,2016,2,14,2,6,1,0,2
1,12.9653,77.6008,558,551,2016,2,14,2,6,1,0,2
1,12.9653,77.6008,558,552,2016,2,14,2,6,1,0,2
1,12.9653,77.6009,558,553,2016,2,14,2,6,1,0,2
1,12.9653,77.6009,558,554,2016,2,14,2,6,1,0,2
1,12.9653,77.6011,558,565,2016,2,14,2,6,1,0,1
1,12.9653,77.6012,558,571,2016,2,14,2,6,1,0,1
1,12.9653,77.6013,558,572,2016,2,14,2,6,1,0,1
1,12.9653,77.597,559,371,2016,2,14,2,6,1,0,3
1,12.9653,77.597,559,372,2016,2,14,2,6,1,0,3
1,12.9653,77.597,559,373,2016,2,14,2,6,1,0,3
1,12.9653,77.5973,559,385,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,559,386,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,559,387,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,559,388,2016,2,14,2,6,1,0,2
1,12.9653,77.5973,559,389,2016,2,14,2,6,1,0,2
1,12.9653,77.5992,559,476,2016,2,14,2,6,1,0,2
1,12.9653,77.5992,559,477,2016,2,14,2,6,1,0,2
1,12.9653,77.5992,559,478,2016,2,14,2,6,1,0,2
1,12.9653,77.5993,559,480,2016,2,14,2,6,1,0,2
1,12.9653,77.5993,559,481,2016,2,14,2,6,1,0,2
1,12.9653,77.5993,559,482,2016,2,14,2,6,1,0,2
1,12.9653,77.5994,559,483,2016,2,14,2,6,1,0,2
1,12.9653,77.5994,559,484,2016,2,14,2,6,1,0,2
1,12.9653,77.6008,559,551,2016,2,14,2,6,1,0,2
1,12.9653,77.6008,559,552,2016,2,14,2,6,1,0,2
1,12.9653,77.6009,559,553,2016,2,14,2,6,1,0,2
1,12.9653,77.6009,559,554,2016,2,14,2,6,1,0,2
1,12.9652,77.5969,560,369,2016,2,14,2,6,1,0,3
1,12.9652,77.5969,560,370,2016,2,14,2,6,1,0,3
1,12.9652,77.597,560,371,2016,2,14,2,6,1,0,3
1,12.9652,77.597,560,372,2016,2,14,2,6,1,0,3
1,12.9652,77.597,560,375,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,560,381,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,560,383,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,560,384,2016,2,14,2,6,1,0,2
1,12.9652,77.5973,560,385,2016,2,14,2,6,1,0,2
1,12.9652,77.5973,560,386,2016,2,14,2,6,1,0,2
1,12.9652,77.5973,560,387,2016,2,14,2,6,1,0,2
1,12.9652,77.5973,560,389,2016,2,14,2,6,1,0,2
1,12.9652,77.5992,560,475,2016,2,14,2,6,1,0,2
1,12.9652,77.5992,560,477,2016,2,14,2,6,1,0,2
1,12.9652,77.5992,560,478,2016,2,14,2,6,1,0,2
1,12.9652,77.5993,560,479,2016,2,14,2,6,1,0,2
1,12.9652,77.5993,560,482,2016,2,14,2,6,1,0,2
1,12.9652,77.5994,560,483,2016,2,14,2,6,1,0,2
1,12.9652,77.5994,560,485,2016,2,14,2,6,1,0,2
1,12.9652,77.5994,560,486,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,560,498,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,560,499,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,560,504,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,560,507,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,560,508,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,560,509,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,560,510,2016,2,14,2,6,1,0,2
1,12.9652,77.6,560,511,2016,2,14,2,6,1,0,2
1,12.9652,77.6008,560,549,2016,2,14,2,6,1,0,2
1,12.9652,77.6008,560,551,2016,2,14,2,6,1,0,2
1,12.9652,77.6008,560,552,2016,2,14,2,6,1,0,2
1,12.9652,77.6009,560,554,2016,2,14,2,6,1,0,2
1,12.9652,77.5968,561,366,2016,2,14,2,6,1,0,2
1,12.9652,77.5969,561,369,2016,2,14,2,6,1,0,3
1,12.9652,77.597,561,371,2016,2,14,2,6,1,0,3
1,12.9652,77.597,561,375,2016,2,14,2,6,1,0,1
1,12.9652,77.5971,561,380,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,561,382,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,561,383,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,561,384,2016,2,14,2,6,1,0,2
1,12.9652,77.5973,561,385,2016,2,14,2,6,1,0,2
1,12.9652,77.5973,561,386,2016,2,14,2,6,1,0,2
1,12.9652,77.5973,561,388,2016,2,14,2,6,1,0,2
1,12.9652,77.5992,561,477,2016,2,14,2,6,1,0,2
1,12.9652,77.5992,561,478,2016,2,14,2,6,1,0,2
1,12.9652,77.5993,561,479,2016,2,14,2,6,1,0,2
1,12.9652,77.5993,561,480,2016,2,14,2,6,1,0,2
1,12.9652,77.5993,561,482,2016,2,14,2,6,1,0,2
1,12.9652,77.5994,561,483,2016,2,14,2,6,1,0,2
1,12.9652,77.5994,561,484,2016,2,14,2,6,1,0,2
1,12.9652,77.5994,561,485,2016,2,14,2,6,1,0,2
1,12.9652,77.5994,561,486,2016,2,14,2,6,1,0,2
1,12.9652,77.5994,561,487,2016,2,14,2,6,1,0,2
1,12.9652,77.5995,561,488,2016,2,14,2,6,1,0,2
1,12.9652,77.5995,561,489,2016,2,14,2,6,1,0,2
1,12.9652,77.5995,561,490,2016,2,14,2,6,1,0,2
1,12.9652,77.5995,561,491,2016,2,14,2,6,1,0,2
1,12.9652,77.5995,561,492,2016,2,14,2,6,1,0,2
1,12.9652,77.5996,561,493,2016,2,14,2,6,1,0,2
1,12.9652,77.5996,561,494,2016,2,14,2,6,1,0,2
1,12.9652,77.5996,561,495,2016,2,14,2,6,1,0,2
1,12.9652,77.5996,561,496,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,561,497,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,561,498,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,561,499,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,561,500,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,561,501,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,561,502,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,561,503,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,561,504,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,561,505,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,561,506,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,561,507,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,561,508,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,561,509,2016,2,14,2,6,1,0,2
1,12.9652,77.6003,561,527,2016,2,14,2,6,1,0,2
1,12.9652,77.6003,561,528,2016,2,14,2,6,1,0,2
1,12.9652,77.6003,561,529,2016,2,14,2,6,1,0,2
1,12.9652,77.6004,561,530,2016,2,14,2,6,1,0,2
1,12.9652,77.6004,561,531,2016,2,14,2,6,1,0,2
1,12.9652,77.6004,561,532,2016,2,14,2,6,1,0,2
1,12.9652,77.6004,561,533,2016,2,14,2,6,1,0,2
1,12.9652,77.6004,561,534,2016,2,14,2,6,1,0,2
1,12.9652,77.6005,561,535,2016,2,14,2,6,1,0,2
1,12.9652,77.6005,561,536,2016,2,14,2,6,1,0,2
1,12.9652,77.6005,561,537,2016,2,14,2,6,1,0,2
1,12.9652,77.6005,561,538,2016,2,14,2,6,1,0,2
1,12.9652,77.6007,561,544,2016,2,14,2,6,1,0,2
1,12.9652,77.6008,561,549,2016,2,14,2,6,1,0,2
1,12.9652,77.6008,561,550,2016,2,14,2,6,1,0,2
1,12.9652,77.6008,561,551,2016,2,14,2,6,1,0,2
1,12.9652,77.6008,561,552,2016,2,14,2,6,1,0,2
1,12.9652,77.5968,562,364,2016,2,14,2,6,1,0,1
1,12.9652,77.5968,562,366,2016,2,14,2,6,1,0,3
1,12.9652,77.5969,562,367,2016,2,14,2,6,1,0,3
1,12.9652,77.5969,562,368,2016,2,14,2,6,1,0,3
1,12.9652,77.597,562,372,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,562,381,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,562,382,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,562,383,2016,2,14,2,6,1,0,2
1,12.9652,77.5972,562,384,2016,2,14,2,6,1,0,2
1,12.9652,77.5973,562,386,2016,2,14,2,6,1,0,2
1,12.9652,77.5992,562,476,2016,2,14,2,6,1,0,2
1,12.9652,77.5992,562,478,2016,2,14,2,6,1,0,2
1,12.9652,77.5993,562,479,2016,2,14,2,6,1,0,2
1,12.9652,77.5993,562,480,2016,2,14,2,6,1,0,2
1,12.9652,77.5993,562,482,2016,2,14,2,6,1,0,2
1,12.9652,77.5996,562,494,2016,2,14,2,6,1,0,2
1,12.9652,77.5996,562,495,2016,2,14,2,6,1,0,2
1,12.9652,77.5996,562,496,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,562,497,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,562,499,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,562,500,2016,2,14,2,6,1,0,2
1,12.9652,77.5997,562,501,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,562,502,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,562,503,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,562,504,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,562,505,2016,2,14,2,6,1,0,2
1,12.9652,77.5998,562,506,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,562,507,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,562,508,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,562,509,2016,2,14,2,6,1,0,2
1,12.9652,77.5999,562,510,2016,2,14,2,6,1,0,2
1,12.9652,77.6,562,511,2016,2,14,2,6,1,0,2
1,12.9652,77.6,562,512,2016,2,14,2,6,1,0,2
1,12.9652,77.6,562,513,2016,2,14,2,6,1,0,2
1,12.9652,77.6,562,514,2016,2,14,2,6,1,0,2
1,12.9652,77.6,562,515,2016,2,14,2,6,1,0,2
1,12.9652,77.6001,562,516,2016,2,14,2,6,1,0,2
1,12.9652,77.6001,562,517,2016,2,14,2,6,1,0,2
1,12.9652,77.6001,562,518,2016,2,14,2,6,1,0,2
1,12.9652,77.6001,562,519,2016,2,14,2,6,1,0,2
1,12.9652,77.6001,562,520,2016,2,14,2,6,1,0,2
1,12.9652,77.6002,562,522,2016,2,14,2,6,1,0,2
1,12.9652,77.6002,562,523,2016,2,14,2,6,1,0,2
1,12.9652,77.6002,562,524,2016,2,14,2,6,1,0,2
1,12.9652,77.6003,562,525,2016,2,14,2,6,1,0,2
1,12.9652,77.6003,562,526,2016,2,14,2,6,1,0,2
1,12.9652,77.6003,562,527,2016,2,14,2,6,1,0,2
1,12.9652,77.6003,562,528,2016,2,14,2,6,1,0,2
1,12.9652,77.6003,562,529,2016,2,14,2,6,1,0,2
1,12.9652,77.6004,562,530,2016,2,14,2,6,1,0,2
