"st","lat","long","y","x","year","month","day","weekno","weekday","hr","min","pixel"
31,13.0758,77.593,88,453,2016,3,5,1,5,8,30,2
31,13.0758,77.5937,88,455,2016,3,5,1,5,8,30,2
31,13.0758,77.594,88,456,2016,3,5,1,5,8,30,2
31,13.0758,77.5944,88,457,2016,3,5,1,5,8,30,2
31,13.0755,77.5927,89,452,2016,3,5,1,5,8,30,2
31,13.0755,77.593,89,453,2016,3,5,1,5,8,30,2
31,13.0755,77.5937,89,455,2016,3,5,1,5,8,30,2
31,13.0755,77.594,89,456,2016,3,5,1,5,8,30,2
31,13.0755,77.5944,89,457,2016,3,5,1,5,8,30,2
31,13.0755,77.5947,89,458,2016,3,5,1,5,8,30,2
31,13.0751,77.5927,90,452,2016,3,5,1,5,8,30,2
31,13.0751,77.593,90,453,2016,3,5,1,5,8,30,2
31,13.0751,77.5937,90,455,2016,3,5,1,5,8,30,2
31,13.0751,77.594,90,456,2016,3,5,1,5,8,30,2
31,13.0751,77.5944,90,457,2016,3,5,1,5,8,30,2
31,13.0751,77.5947,90,458,2016,3,5,1,5,8,30,2
31,13.0748,77.5927,91,452,2016,3,5,1,5,8,30,2
31,13.0748,77.593,91,453,2016,3,5,1,5,8,30,2
31,13.0748,77.5937,91,455,2016,3,5,1,5,8,30,2
31,13.0748,77.594,91,456,2016,3,5,1,5,8,30,2
31,13.0748,77.5944,91,457,2016,3,5,1,5,8,30,2
31,13.0748,77.5947,91,458,2016,3,5,1,5,8,30,2
31,13.0745,77.5927,92,452,2016,3,5,1,5,8,30,2
31,13.0745,77.593,92,453,2016,3,5,1,5,8,30,2
31,13.0745,77.5937,92,455,2016,3,5,1,5,8,30,2
31,13.0745,77.594,92,456,2016,3,5,1,5,8,30,2
31,13.0745,77.5947,92,458,2016,3,5,1,5,8,30,2
31,13.0741,77.5927,93,452,2016,3,5,1,5,8,30,2
31,13.0741,77.593,93,453,2016,3,5,1,5,8,30,2
31,13.0741,77.5937,93,455,2016,3,5,1,5,8,30,2
31,13.0741,77.594,93,456,2016,3,5,1,5,8,30,2
31,13.0741,77.5947,93,458,2016,3,5,1,5,8,30,2
31,13.0738,77.5927,94,452,2016,3,5,1,5,8,30,2
31,13.0738,77.593,94,453,2016,3,5,1,5,8,30,2
31,13.0738,77.5937,94,455,2016,3,5,1,5,8,30,2
31,13.0738,77.594,94,456,2016,3,5,1,5,8,30,2
31,13.0735,77.5927,95,452,2016,3,5,1,5,8,30,2
31,13.0735,77.593,95,453,2016,3,5,1,5,8,30,2
31,13.0735,77.5937,95,455,2016,3,5,1,5,8,30,2
31,13.0735,77.594,95,456,2016,3,5,1,5,8,30,2
31,13.0731,77.5923,96,451,2016,3,5,1,5,8,30,2
31,13.0731,77.5927,96,452,2016,3,5,1,5,8,30,2
31,13.0731,77.593,96,453,2016,3,5,1,5,8,30,2
31,13.0731,77.5937,96,455,2016,3,5,1,5,8,30,2
31,13.0731,77.594,96,456,2016,3,5,1,5,8,30,2
31,13.0728,77.5923,97,451,2016,3,5,1,5,8,30,2
31,13.0728,77.5927,97,452,2016,3,5,1,5,8,30,2
31,13.0728,77.593,97,453,2016,3,5,1,5,8,30,2
31,13.0728,77.5937,97,455,2016,3,5,1,5,8,30,2
31,13.0728,77.594,97,456,2016,3,5,1,5,8,30,2
31,13.0725,77.5927,98,452,2016,3,5,1,5,8,30,2
31,13.0725,77.593,98,453,2016,3,5,1,5,8,30,2
31,13.0725,77.5937,98,455,2016,3,5,1,5,8,30,2
31,13.0725,77.594,98,456,2016,3,5,1,5,8,30,2
31,13.0721,77.5927,99,452,2016,3,5,1,5,8,30,2
31,13.0721,77.593,99,453,2016,3,5,1,5,8,30,2
31,13.0721,77.5937,99,455,2016,3,5,1,5,8,30,2
31,13.0721,77.594,99,456,2016,3,5,1,5,8,30,2
31,13.0718,77.5923,100,451,2016,3,5,1,5,8,30,2
31,13.0718,77.5927,100,452,2016,3,5,1,5,8,30,2
31,13.0718,77.593,100,453,2016,3,5,1,5,8,30,2
31,13.0718,77.5933,100,454,2016,3,5,1,5,8,30,2
31,13.0718,77.5937,100,455,2016,3,5,1,5,8,30,2
31,13.0718,77.594,100,456,2016,3,5,1,5,8,30,2
31,13.0715,77.5923,101,451,2016,3,5,1,5,8,30,2
31,13.0715,77.5927,101,452,2016,3,5,1,5,8,30,2
31,13.0715,77.593,101,453,2016,3,5,1,5,8,30,2
31,13.0715,77.5933,101,454,2016,3,5,1,5,8,30,2
31,13.0715,77.5937,101,455,2016,3,5,1,5,8,30,2
31,13.0715,77.594,101,456,2016,3,5,1,5,8,30,2
31,13.0711,77.5927,102,452,2016,3,5,1,5,8,30,2
31,13.0711,77.593,102,453,2016,3,5,1,5,8,30,2
31,13.0711,77.5933,102,454,2016,3,5,1,5,8,30,2
31,13.0711,77.5937,102,455,2016,3,5,1,5,8,30,2
31,13.0711,77.594,102,456,2016,3,5,1,5,8,30,2
31,13.0711,77.5944,102,457,2016,3,5,1,5,8,30,2
31,13.0708,77.5923,103,451,2016,3,5,1,5,8,30,2
31,13.0708,77.5927,103,452,2016,3,5,1,5,8,30,2
31,13.0708,77.593,103,453,2016,3,5,1,5,8,30,2
31,13.0708,77.5933,103,454,2016,3,5,1,5,8,30,2
31,13.0708,77.5937,103,455,2016,3,5,1,5,8,30,2
31,13.0708,77.594,103,456,2016,3,5,1,5,8,30,2
31,13.0708,77.5944,103,457,2016,3,5,1,5,8,30,2
31,13.0704,77.5923,104,451,2016,3,5,1,5,8,30,2
31,13.0704,77.5927,104,452,2016,3,5,1,5,8,30,2
31,13.0704,77.593,104,453,2016,3,5,1,5,8,30,2
31,13.0704,77.5933,104,454,2016,3,5,1,5,8,30,2
31,13.0704,77.5937,104,455,2016,3,5,1,5,8,30,2
31,13.0704,77.594,104,456,2016,3,5,1,5,8,30,2
31,13.0704,77.5944,104,457,2016,3,5,1,5,8,30,2
31,13.0701,77.5923,105,451,2016,3,5,1,5,8,30,2
31,13.0701,77.5927,105,452,2016,3,5,1,5,8,30,2
31,13.0701,77.593,105,453,2016,3,5,1,5,8,30,2
31,13.0701,77.5933,105,454,2016,3,5,1,5,8,30,2
31,13.0701,77.5937,105,455,2016,3,5,1,5,8,30,2
31,13.0701,77.594,105,456,2016,3,5,1,5,8,30,2
31,13.0701,77.5944,105,457,2016,3,5,1,5,8,30,2
31,13.0698,77.5927,106,452,2016,3,5,1,5,8,30,2
31,13.0698,77.593,106,453,2016,3,5,1,5,8,30,2
31,13.0698,77.5933,106,454,2016,3,5,1,5,8,30,2
31,13.0698,77.5937,106,455,2016,3,5,1,5,8,30,2
31,13.0698,77.594,106,456,2016,3,5,1,5,8,30,2
31,13.0694,77.5927,107,452,2016,3,5,1,5,8,30,2
31,13.0694,77.593,107,453,2016,3,5,1,5,8,30,2
31,13.0694,77.5937,107,455,2016,3,5,1,5,8,30,2
31,13.0694,77.594,107,456,2016,3,5,1,5,8,30,2
31,13.0691,77.5927,108,452,2016,3,5,1,5,8,30,2
31,13.0691,77.593,108,453,2016,3,5,1,5,8,30,2
31,13.0691,77.5937,108,455,2016,3,5,1,5,8,30,2
31,13.0691,77.594,108,456,2016,3,5,1,5,8,30,2
31,13.0688,77.5927,109,452,2016,3,5,1,5,8,30,2
31,13.0688,77.593,109,453,2016,3,5,1,5,8,30,2
31,13.0688,77.5937,109,455,2016,3,5,1,5,8,30,2
31,13.0688,77.594,109,456,2016,3,5,1,5,8,30,2
31,13.0684,77.5927,110,452,2016,3,5,1,5,8,30,2
31,13.0684,77.593,110,453,2016,3,5,1,5,8,30,2
31,13.0684,77.5937,110,455,2016,3,5,1,5,8,30,2
31,13.0684,77.594,110,456,2016,3,5,1,5,8,30,2
31,13.0681,77.5927,111,452,2016,3,5,1,5,8,30,2
31,13.0681,77.593,111,453,2016,3,5,1,5,8,30,2
31,13.0681,77.5937,111,455,2016,3,5,1,5,8,30,2
31,13.0681,77.594,111,456,2016,3,5,1,5,8,30,2
31,13.0678,77.5927,112,452,2016,3,5,1,5,8,30,2
31,13.0678,77.593,112,453,2016,3,5,1,5,8,30,2
31,13.0678,77.5937,112,455,2016,3,5,1,5,8,30,2
31,13.0678,77.594,112,456,2016,3,5,1,5,8,30,2
31,13.0674,77.593,113,453,2016,3,5,1,5,8,30,2
31,13.0674,77.5937,113,455,2016,3,5,1,5,8,30,2
31,13.0674,77.594,113,456,2016,3,5,1,5,8,30,2
31,13.0671,77.593,114,453,2016,3,5,1,5,8,30,2
31,13.0671,77.5937,114,455,2016,3,5,1,5,8,30,2
31,13.0671,77.594,114,456,2016,3,5,1,5,8,30,2
31,13.0671,77.5947,114,458,2016,3,5,1,5,8,30,2
31,13.0668,77.5927,115,452,2016,3,5,1,5,8,30,2
31,13.0668,77.593,115,453,2016,3,5,1,5,8,30,2
31,13.0668,77.5937,115,455,2016,3,5,1,5,8,30,2
31,13.0668,77.594,115,456,2016,3,5,1,5,8,30,2
31,13.0668,77.5947,115,458,2016,3,5,1,5,8,30,2
31,13.0664,77.593,116,453,2016,3,5,1,5,8,30,2
31,13.0664,77.5937,116,455,2016,3,5,1,5,8,30,2
31,13.0664,77.594,116,456,2016,3,5,1,5,8,30,2
31,13.0661,77.5927,117,452,2016,3,5,1,5,8,30,2
31,13.0661,77.5937,117,455,2016,3,5,1,5,8,30,2
31,13.0661,77.594,117,456,2016,3,5,1,5,8,30,2
31,13.0661,77.5947,117,458,2016,3,5,1,5,8,30,2
31,13.0658,77.5927,118,452,2016,3,5,1,5,8,30,2
31,13.0658,77.593,118,453,2016,3,5,1,5,8,30,2
31,13.0658,77.5937,118,455,2016,3,5,1,5,8,30,2
31,13.0658,77.594,118,456,2016,3,5,1,5,8,30,2
31,13.0658,77.5944,118,457,2016,3,5,1,5,8,30,2
31,13.0658,77.5947,118,458,2016,3,5,1,5,8,30,2
31,13.0654,77.593,119,453,2016,3,5,1,5,8,30,2
31,13.0654,77.5937,119,455,2016,3,5,1,5,8,30,2
31,13.0654,77.594,119,456,2016,3,5,1,5,8,30,2
31,13.0654,77.5944,119,457,2016,3,5,1,5,8,30,2
31,13.0654,77.5947,119,458,2016,3,5,1,5,8,30,2
31,13.0651,77.5927,120,452,2016,3,5,1,5,8,30,2
31,13.0651,77.593,120,453,2016,3,5,1,5,8,30,2
31,13.0651,77.5937,120,455,2016,3,5,1,5,8,30,2
31,13.0651,77.594,120,456,2016,3,5,1,5,8,30,2
31,13.0651,77.5944,120,457,2016,3,5,1,5,8,30,2
31,13.0651,77.5947,120,458,2016,3,5,1,5,8,30,2
31,13.0648,77.5927,121,452,2016,3,5,1,5,8,30,2
31,13.0648,77.593,121,453,2016,3,5,1,5,8,30,2
31,13.0648,77.5937,121,455,2016,3,5,1,5,8,30,2
31,13.0648,77.594,121,456,2016,3,5,1,5,8,30,2
31,13.0648,77.5944,121,457,2016,3,5,1,5,8,30,2
31,13.0648,77.5947,121,458,2016,3,5,1,5,8,30,2
31,13.0644,77.5927,122,452,2016,3,5,1,5,8,30,2
31,13.0644,77.593,122,453,2016,3,5,1,5,8,30,2
31,13.0644,77.5937,122,455,2016,3,5,1,5,8,30,2
31,13.0644,77.594,122,456,2016,3,5,1,5,8,30,2
31,13.0644,77.5944,122,457,2016,3,5,1,5,8,30,2
31,13.0644,77.5947,122,458,2016,3,5,1,5,8,30,2
31,13.0641,77.5927,123,452,2016,3,5,1,5,8,30,2
31,13.0641,77.593,123,453,2016,3,5,1,5,8,30,2
31,13.0641,77.5937,123,455,2016,3,5,1,5,8,30,2
31,13.0641,77.594,123,456,2016,3,5,1,5,8,30,2
31,13.0641,77.5944,123,457,2016,3,5,1,5,8,30,2
31,13.0641,77.5947,123,458,2016,3,5,1,5,8,30,2
31,13.0638,77.5927,124,452,2016,3,5,1,5,8,30,2
31,13.0638,77.593,124,453,2016,3,5,1,5,8,30,2
31,13.0638,77.594,124,456,2016,3,5,1,5,8,30,2
31,13.0638,77.5944,124,457,2016,3,5,1,5,8,30,2
31,13.0634,77.5927,125,452,2016,3,5,1,5,8,30,2
31,13.0634,77.593,125,453,2016,3,5,1,5,8,30,2
31,13.0634,77.594,125,456,2016,3,5,1,5,8,30,2
31,13.0634,77.5944,125,457,2016,3,5,1,5,8,30,2
31,13.0631,77.5927,126,452,2016,3,5,1,5,8,30,2
31,13.0631,77.593,126,453,2016,3,5,1,5,8,30,2
31,13.0631,77.594,126,456,2016,3,5,1,5,8,30,2
31,13.0631,77.5944,126,457,2016,3,5,1,5,8,30,2
31,13.0628,77.5927,127,452,2016,3,5,1,5,8,30,2
31,13.0628,77.593,127,453,2016,3,5,1,5,8,30,2
31,13.0628,77.594,127,456,2016,3,5,1,5,8,30,2
31,13.0628,77.5944,127,457,2016,3,5,1,5,8,30,2
31,13.0624,77.593,128,453,2016,3,5,1,5,8,30,2
31,13.0624,77.5933,128,454,2016,3,5,1,5,8,30,2
31,13.0624,77.594,128,456,2016,3,5,1,5,8,30,2
31,13.0624,77.5944,128,457,2016,3,5,1,5,8,30,2
31,13.0621,77.5927,129,452,2016,3,5,1,5,8,30,2
31,13.0621,77.593,129,453,2016,3,5,1,5,8,30,2
31,13.0621,77.5933,129,454,2016,3,5,1,5,8,30,2
31,13.0621,77.594,129,456,2016,3,5,1,5,8,30,2
31,13.0621,77.5944,129,457,2016,3,5,1,5,8,30,2
31,13.0618,77.5927,130,452,2016,3,5,1,5,8,30,2
31,13.0618,77.593,130,453,2016,3,5,1,5,8,30,2
31,13.0618,77.5933,130,454,2016,3,5,1,5,8,30,2
31,13.0618,77.594,130,456,2016,3,5,1,5,8,30,2
31,13.0618,77.5944,130,457,2016,3,5,1,5,8,30,2
31,13.0614,77.5927,131,452,2016,3,5,1,5,8,30,2
31,13.0614,77.593,131,453,2016,3,5,1,5,8,30,2
31,13.0614,77.5933,131,454,2016,3,5,1,5,8,30,2
31,13.0614,77.594,131,456,2016,3,5,1,5,8,30,2
31,13.0614,77.5944,131,457,2016,3,5,1,5,8,30,2
31,13.0611,77.5927,132,452,2016,3,5,1,5,8,30,2
31,13.0611,77.593,132,453,2016,3,5,1,5,8,30,2
31,13.0611,77.5933,132,454,2016,3,5,1,5,8,30,2
31,13.0611,77.594,132,456,2016,3,5,1,5,8,30,2
31,13.0611,77.5944,132,457,2016,3,5,1,5,8,30,2
31,13.0608,77.593,133,453,2016,3,5,1,5,8,30,2
31,13.0608,77.5933,133,454,2016,3,5,1,5,8,30,2
31,13.0608,77.594,133,456,2016,3,5,1,5,8,30,2
31,13.0608,77.5944,133,457,2016,3,5,1,5,8,30,2
31,13.0604,77.593,134,453,2016,3,5,1,5,8,30,2
31,13.0604,77.5933,134,454,2016,3,5,1,5,8,30,2
31,13.0604,77.594,134,456,2016,3,5,1,5,8,30,2
31,13.0604,77.5944,134,457,2016,3,5,1,5,8,30,2
31,13.0601,77.593,135,453,2016,3,5,1,5,8,30,2
31,13.0601,77.5933,135,454,2016,3,5,1,5,8,30,2
31,13.0601,77.594,135,456,2016,3,5,1,5,8,30,2
31,13.0601,77.5944,135,457,2016,3,5,1,5,8,30,2
31,13.0601,77.5951,135,459,2016,3,5,1,5,8,30,2
31,13.0597,77.593,136,453,2016,3,5,1,5,8,30,2
31,13.0597,77.5933,136,454,2016,3,5,1,5,8,30,2
31,13.0597,77.594,136,456,2016,3,5,1,5,8,30,2
31,13.0597,77.5944,136,457,2016,3,5,1,5,8,30,2
31,13.0597,77.5947,136,458,2016,3,5,1,5,8,30,2
31,13.0597,77.5951,136,459,2016,3,5,1,5,8,30,2
31,13.0594,77.593,137,453,2016,3,5,1,5,8,30,2
31,13.0594,77.5933,137,454,2016,3,5,1,5,8,30,2
31,13.0594,77.594,137,456,2016,3,5,1,5,8,30,2
31,13.0594,77.5944,137,457,2016,3,5,1,5,8,30,2
31,13.0594,77.5947,137,458,2016,3,5,1,5,8,30,2
31,13.0594,77.5951,137,459,2016,3,5,1,5,8,30,2
31,13.0591,77.593,138,453,2016,3,5,1,5,8,30,2
31,13.0591,77.5933,138,454,2016,3,5,1,5,8,30,2
31,13.0591,77.594,138,456,2016,3,5,1,5,8,30,2
31,13.0591,77.5944,138,457,2016,3,5,1,5,8,30,2
31,13.0591,77.5947,138,458,2016,3,5,1,5,8,30,2
31,13.0591,77.5951,138,459,2016,3,5,1,5,8,30,2
31,13.0587,77.593,139,453,2016,3,5,1,5,8,30,2
31,13.0587,77.5933,139,454,2016,3,5,1,5,8,30,2
31,13.0587,77.594,139,456,2016,3,5,1,5,8,30,2
31,13.0587,77.5944,139,457,2016,3,5,1,5,8,30,2
31,13.0587,77.5947,139,458,2016,3,5,1,5,8,30,2
31,13.0587,77.5951,139,459,2016,3,5,1,5,8,30,2
31,13.0584,77.593,140,453,2016,3,5,1,5,8,30,2
31,13.0584,77.5933,140,454,2016,3,5,1,5,8,30,2
31,13.0584,77.594,140,456,2016,3,5,1,5,8,30,2
31,13.0584,77.5944,140,457,2016,3,5,1,5,8,30,2
31,13.0584,77.5947,140,458,2016,3,5,1,5,8,30,2
31,13.0584,77.5951,140,459,2016,3,5,1,5,8,30,2
31,13.0581,77.593,141,453,2016,3,5,1,5,8,30,2
31,13.0581,77.5933,141,454,2016,3,5,1,5,8,30,2
31,13.0581,77.594,141,456,2016,3,5,1,5,8,30,2
31,13.0581,77.5944,141,457,2016,3,5,1,5,8,30,2
31,13.0581,77.5947,141,458,2016,3,5,1,5,8,30,2
31,13.0581,77.5951,141,459,2016,3,5,1,5,8,30,2
31,13.0577,77.593,142,453,2016,3,5,1,5,8,30,2
31,13.0577,77.5933,142,454,2016,3,5,1,5,8,30,2
31,13.0577,77.594,142,456,2016,3,5,1,5,8,30,2
31,13.0577,77.5944,142,457,2016,3,5,1,5,8,30,2
31,13.0577,77.5947,142,458,2016,3,5,1,5,8,30,2
31,13.0574,77.593,143,453,2016,3,5,1,5,8,30,2
31,13.0574,77.5933,143,454,2016,3,5,1,5,8,30,2
31,13.0574,77.5944,143,457,2016,3,5,1,5,8,30,2
31,13.0574,77.5947,143,458,2016,3,5,1,5,8,30,2
31,13.0571,77.593,144,453,2016,3,5,1,5,8,30,2
31,13.0571,77.5933,144,454,2016,3,5,1,5,8,30,2
31,13.0571,77.5944,144,457,2016,3,5,1,5,8,30,2
31,13.0571,77.5947,144,458,2016,3,5,1,5,8,30,2
31,13.0567,77.593,145,453,2016,3,5,1,5,8,30,2
31,13.0567,77.5933,145,454,2016,3,5,1,5,8,30,2
31,13.0567,77.5944,145,457,2016,3,5,1,5,8,30,2
31,13.0567,77.5947,145,458,2016,3,5,1,5,8,30,2
31,13.0564,77.593,146,453,2016,3,5,1,5,8,30,2
31,13.0564,77.5933,146,454,2016,3,5,1,5,8,30,2
31,13.0564,77.5944,146,457,2016,3,5,1,5,8,30,2
31,13.0564,77.5947,146,458,2016,3,5,1,5,8,30,2
31,13.0561,77.593,147,453,2016,3,5,1,5,8,30,2
31,13.0561,77.5933,147,454,2016,3,5,1,5,8,30,2
31,13.0561,77.5944,147,457,2016,3,5,1,5,8,30,2
31,13.0561,77.5947,147,458,2016,3,5,1,5,8,30,2
31,13.0557,77.593,148,453,2016,3,5,1,5,8,30,2
31,13.0557,77.5933,148,454,2016,3,5,1,5,8,30,2
31,13.0557,77.5944,148,457,2016,3,5,1,5,8,30,2
31,13.0557,77.5947,148,458,2016,3,5,1,5,8,30,2
31,13.0554,77.593,149,453,2016,3,5,1,5,8,30,2
31,13.0554,77.5933,149,454,2016,3,5,1,5,8,30,2
31,13.0554,77.5937,149,455,2016,3,5,1,5,8,30,2
31,13.0554,77.5944,149,457,2016,3,5,1,5,8,30,2
31,13.0554,77.5947,149,458,2016,3,5,1,5,8,30,2
31,13.0551,77.5927,150,452,2016,3,5,1,5,8,30,2
31,13.0551,77.593,150,453,2016,3,5,1,5,8,30,2
31,13.0551,77.5933,150,454,2016,3,5,1,5,8,30,2
31,13.0551,77.5937,150,455,2016,3,5,1,5,8,30,2
31,13.0551,77.5944,150,457,2016,3,5,1,5,8,30,2
31,13.0551,77.5947,150,458,2016,3,5,1,5,8,30,2
31,13.0547,77.5927,151,452,2016,3,5,1,5,8,30,2
31,13.0547,77.593,151,453,2016,3,5,1,5,8,30,2
31,13.0547,77.5933,151,454,2016,3,5,1,5,8,30,2
31,13.0547,77.5937,151,455,2016,3,5,1,5,8,30,2
31,13.0547,77.5944,151,457,2016,3,5,1,5,8,30,2
31,13.0547,77.5947,151,458,2016,3,5,1,5,8,30,2
31,13.0544,77.5927,152,452,2016,3,5,1,5,8,30,2
31,13.0544,77.593,152,453,2016,3,5,1,5,8,30,2
31,13.0544,77.5933,152,454,2016,3,5,1,5,8,30,2
31,13.0544,77.5937,152,455,2016,3,5,1,5,8,30,2
31,13.0544,77.5944,152,457,2016,3,5,1,5,8,30,2
31,13.0544,77.5947,152,458,2016,3,5,1,5,8,30,2
31,13.0541,77.5927,153,452,2016,3,5,1,5,8,30,2
31,13.0541,77.593,153,453,2016,3,5,1,5,8,30,2
31,13.0541,77.5933,153,454,2016,3,5,1,5,8,30,2
31,13.0541,77.5937,153,455,2016,3,5,1,5,8,30,2
31,13.0541,77.5944,153,457,2016,3,5,1,5,8,30,2
31,13.0541,77.5947,153,458,2016,3,5,1,5,8,30,2
31,13.0537,77.5927,154,452,2016,3,5,1,5,8,30,2
31,13.0537,77.593,154,453,2016,3,5,1,5,8,30,2
31,13.0537,77.5933,154,454,2016,3,5,1,5,8,30,2
31,13.0537,77.5937,154,455,2016,3,5,1,5,8,30,2
31,13.0537,77.5944,154,457,2016,3,5,1,5,8,30,2
31,13.0537,77.5947,154,458,2016,3,5,1,5,8,30,2
31,13.0534,77.593,155,453,2016,3,5,1,5,8,30,2
31,13.0534,77.5933,155,454,2016,3,5,1,5,8,30,2
31,13.0534,77.5937,155,455,2016,3,5,1,5,8,30,2
31,13.0534,77.5944,155,457,2016,3,5,1,5,8,30,2
31,13.0534,77.5947,155,458,2016,3,5,1,5,8,30,2
31,13.0531,77.5927,156,452,2016,3,5,1,5,8,30,2
31,13.0531,77.593,156,453,2016,3,5,1,5,8,30,2
31,13.0531,77.5933,156,454,2016,3,5,1,5,8,30,2
31,13.0531,77.5937,156,455,2016,3,5,1,5,8,30,2
31,13.0531,77.5944,156,457,2016,3,5,1,5,8,30,2
31,13.0531,77.5947,156,458,2016,3,5,1,5,8,30,2
31,13.0527,77.5933,157,454,2016,3,5,1,5,8,30,2
31,13.0527,77.5937,157,455,2016,3,5,1,5,8,30,2
31,13.0527,77.5944,157,457,2016,3,5,1,5,8,30,2
31,13.0527,77.5947,157,458,2016,3,5,1,5,8,30,2
31,13.0524,77.5927,158,452,2016,3,5,1,5,8,30,2
31,13.0524,77.5933,158,454,2016,3,5,1,5,8,30,2
31,13.0524,77.5937,158,455,2016,3,5,1,5,8,30,2
31,13.0524,77.5944,158,457,2016,3,5,1,5,8,30,2
31,13.0524,77.5947,158,458,2016,3,5,1,5,8,30,2
31,13.0521,77.5933,159,454,2016,3,5,1,5,8,30,2
31,13.0521,77.5937,159,455,2016,3,5,1,5,8,30,2
31,13.0521,77.594,159,456,2016,3,5,1,5,8,30,2
31,13.0521,77.5944,159,457,2016,3,5,1,5,8,30,2
31,13.0521,77.5947,159,458,2016,3,5,1,5,8,30,2
31,13.0517,77.5933,160,454,2016,3,5,1,5,8,30,2
31,13.0517,77.5937,160,455,2016,3,5,1,5,8,30,2
31,13.0517,77.594,160,456,2016,3,5,1,5,8,30,2
31,13.0517,77.5944,160,457,2016,3,5,1,5,8,30,2
31,13.0517,77.5947,160,458,2016,3,5,1,5,8,30,2
31,13.0514,77.5933,161,454,2016,3,5,1,5,8,30,2
31,13.0514,77.5937,161,455,2016,3,5,1,5,8,30,2
31,13.0514,77.594,161,456,2016,3,5,1,5,8,30,2
31,13.0514,77.5944,161,457,2016,3,5,1,5,8,30,2
31,13.0514,77.5947,161,458,2016,3,5,1,5,8,30,2
31,13.0511,77.5933,162,454,2016,3,5,1,5,8,30,2
31,13.0511,77.5937,162,455,2016,3,5,1,5,8,30,2
31,13.0511,77.5944,162,457,2016,3,5,1,5,8,30,2
31,13.0507,77.5927,163,452,2016,3,5,1,5,8,30,2
31,13.0507,77.5933,163,454,2016,3,5,1,5,8,30,2
31,13.0507,77.5937,163,455,2016,3,5,1,5,8,30,2
31,13.0507,77.5944,163,457,2016,3,5,1,5,8,30,2
31,13.0507,77.5947,163,458,2016,3,5,1,5,8,30,2
31,13.0504,77.5927,164,452,2016,3,5,1,5,8,30,2
31,13.0504,77.593,164,453,2016,3,5,1,5,8,30,2
31,13.0504,77.5933,164,454,2016,3,5,1,5,8,30,2
31,13.0504,77.5937,164,455,2016,3,5,1,5,8,30,2
31,13.0504,77.5944,164,457,2016,3,5,1,5,8,30,2
31,13.05,77.593,165,453,2016,3,5,1,5,8,30,2
31,13.05,77.5933,165,454,2016,3,5,1,5,8,30,2
31,13.05,77.5944,165,457,2016,3,5,1,5,8,30,2
31,13.0497,77.593,166,453,2016,3,5,1,5,8,30,2
31,13.0497,77.5933,166,454,2016,3,5,1,5,8,30,2
31,13.0497,77.5944,166,457,2016,3,5,1,5,8,30,2
31,13.0494,77.593,167,453,2016,3,5,1,5,8,30,2
31,13.0494,77.5933,167,454,2016,3,5,1,5,8,30,2
31,13.0494,77.594,167,456,2016,3,5,1,5,8,30,2
31,13.049,77.5923,168,451,2016,3,5,1,5,8,30,2
31,13.049,77.593,168,453,2016,3,5,1,5,8,30,2
31,13.049,77.5933,168,454,2016,3,5,1,5,8,30,2
31,13.049,77.594,168,456,2016,3,5,1,5,8,30,2
31,13.0487,77.5923,169,451,2016,3,5,1,5,8,30,2
31,13.0487,77.594,169,456,2016,3,5,1,5,8,30,2
31,13.048,77.592,171,450,2016,3,5,1,5,8,30,1
31,13.048,77.5937,171,455,2016,3,5,1,5,8,30,3
31,13.0477,77.5927,172,452,2016,3,5,1,5,8,30,1
31,13.0477,77.593,172,453,2016,3,5,1,5,8,30,1
31,13.0477,77.5937,172,455,2016,3,5,1,5,8,30,3
31,13.0474,77.5927,173,452,2016,3,5,1,5,8,30,1
31,13.0474,77.593,173,453,2016,3,5,1,5,8,30,1
31,13.047,77.5923,174,451,2016,3,5,1,5,8,30,1
31,13.047,77.5927,174,452,2016,3,5,1,5,8,30,1
31,13.0467,77.5923,175,451,2016,3,5,1,5,8,30,1
31,13.0467,77.5927,175,452,2016,3,5,1,5,8,30,1
31,13.0467,77.5933,175,454,2016,3,5,1,5,8,30,3
31,13.0464,77.592,176,450,2016,3,5,1,5,8,30,1
31,13.0464,77.5923,176,451,2016,3,5,1,5,8,30,1
31,13.0464,77.5927,176,452,2016,3,5,1,5,8,30,1
31,13.0464,77.5933,176,454,2016,3,5,1,5,8,30,3
31,13.046,77.5913,177,448,2016,3,5,1,5,8,30,2
31,13.046,77.592,177,450,2016,3,5,1,5,8,30,1
31,13.046,77.5923,177,451,2016,3,5,1,5,8,30,1
31,13.0457,77.592,178,450,2016,3,5,1,5,8,30,1
31,13.0457,77.5923,178,451,2016,3,5,1,5,8,30,1
31,13.0454,77.5916,179,449,2016,3,5,1,5,8,30,1
31,13.0454,77.592,179,450,2016,3,5,1,5,8,30,1
31,13.045,77.5909,180,447,2016,3,5,1,5,8,30,2
31,13.045,77.5916,180,449,2016,3,5,1,5,8,30,1
31,13.045,77.592,180,450,2016,3,5,1,5,8,30,1
31,13.0444,77.5906,182,446,2016,3,5,1,5,8,30,2
31,13.044,77.5909,183,447,2016,3,5,1,5,8,30,2
31,13.044,77.5913,183,448,2016,3,5,1,5,8,30,2
31,13.044,77.5916,183,449,2016,3,5,1,5,8,30,2
31,13.0437,77.5909,184,447,2016,3,5,1,5,8,30,2
31,13.0437,77.5913,184,448,2016,3,5,1,5,8,30,2
